Year ending December,Postcode,Incidents Recorded
2017,3023,2887.0
2017,3024,991.0
2017,3025,900.0
2017,3026,368.0
2017,3027,325.0
2017,3028,1394.0
2017,3029,4522.0
2017,3030,5063.0
2017,3031,1821.0
2017,3032,2329.0
2017,3033,485.0
2017,3034,374.0
2017,3036,252.0
2017,3037,1510.0
2017,3038,1591.0
2017,3039,1143.0
2017,3040,1188.0
2017,3041,611.0
2017,3042,1109.0
2017,3043,1256.0
2017,3044,1179.0
2017,3045,497.0
2017,3046,2092.0
2017,3047,3405.0
2017,3048,1269.0
2017,3049,388.0
2017,3051,1413.0
2017,3052,853.0
2017,3053,1568.0
2017,3054,571.0
2017,3055,678.0
2017,3056,2243.0
2017,3057,688.0
2017,3058,2892.0
2017,3059,595.0
2017,3060,759.0
2017,3061,1003.0
2017,3062,193.0
2017,3063,25.0
2017,3064,4262.0
2017,3065,2202.0
2017,3066,1673.0
2017,3067,1052.0
2017,3068,1320.0
2017,3070,1639.0
2017,3071,1227.0
2017,3072,4038.0
2017,3073,3202.0
2017,3074,1591.0
2017,3075,1115.0
2017,3076,2472.0
2017,3078,716.0
2017,3079,909.0
2017,3081,1556.0
2017,3082,1461.0
2017,3083,2138.0
2017,3084,2024.0
2017,3085,484.0
2017,3087,444.0
2017,3088,1340.0
2017,3089,399.0
2017,3090,117.0
2017,3091,34.0
2017,3093,146.0
2017,3094,281.0
2017,3095,892.0
2017,3096,45.0
2017,3097,16.0
2017,3099,145.0
2017,3101,1017.0
2017,3102,188.0
2017,3103,450.0
2017,3104,508.0
2017,3105,312.0
2017,3106,435.0
2017,3107,388.0
2017,3108,1135.0
2017,3109,839.0
2017,3111,274.0
2017,3113,166.0
2017,3114,69.0
2017,3115,75.0
2017,3116,435.0
2017,3121,3593.0
2017,3122,1155.0
2017,3123,394.0
2017,3124,966.0
2017,3125,716.0
2017,3126,215.0
2017,3127,426.0
2017,3128,1397.0
2017,3129,405.0
2017,3130,1009.0
2017,3131,962.0
2017,3132,748.0
2017,3133,657.0
2017,3134,2898.0
2017,3135,827.0
2017,3136,1845.0
2017,3137,568.0
2017,3138,818.0
2017,3139,381.0
2017,3140,1183.0
2017,3141,1815.0
2017,3142,589.0
2017,3143,370.0
2017,3144,622.0
2017,3145,1457.0
2017,3146,660.0
2017,3147,718.0
2017,3148,835.0
2017,3149,1289.0
2017,3150,1913.0
2017,3151,471.0
2017,3152,1994.0
2017,3153,1572.0
2017,3154,166.0
2017,3155,1796.0
2017,3156,1695.0
2017,3158,192.0
2017,3159,42.0
2017,3160,364.0
2017,3161,473.0
2017,3162,707.0
2017,3163,1279.0
2017,3165,758.0
2017,3166,1446.0
2017,3167,352.0
2017,3168,1388.0
2017,3169,680.0
2017,3170,977.0
2017,3171,1541.0
2017,3172,738.0
2017,3173,1265.0
2017,3174,2560.0
2017,3175,7756.0
2017,3177,1023.0
2017,3178,1235.0
2017,3179,320.0
2017,3180,305.0
2017,3181,2872.0
2017,3182,3763.0
2017,3183,1000.0
2017,3184,734.0
2017,3185,656.0
2017,3186,981.0
2017,3187,413.0
2017,3188,912.0
2017,3189,874.0
2017,3190,744.0
2017,3191,533.0
2017,3192,1519.0
2017,3193,429.0
2017,3194,709.0
2017,3195,1516.0
2017,3196,977.0
2017,3197,683.0
2017,3198,1569.0
2017,3199,6035.0
2017,3200,672.0
2017,3201,1302.0
2017,3202,121.0
2017,3204,1182.0
2017,3205,1673.0
2017,3206,766.0
2017,3207,1577.0
2017,3211,206.0
2017,3212,724.0
2017,3213,128.0
2017,3214,3869.0
2017,3215,1549.0
2017,3216,2301.0
2017,3217,268.0
2017,3218,948.0
2017,3219,1862.0
2017,3220,3549.0
2017,3221,327.0
2017,3222,395.0
2017,3223,299.0
2017,3224,319.0
2017,3225,152.0
2017,3226,361.0
2017,3227,169.0
2017,3228,545.0
2017,3230,99.0
2017,3231,38.0
2017,3232,117.0
2017,3233,98.0
2017,3234,19.0
2017,3235,2.0
2017,3236,11.0
2017,3237,2.0
2017,3238,14.0
2017,3239,13.0
2017,3240,38.0
2017,3241,96.0
2017,3242,30.0
2017,3243,13.0
2017,3249,140.0
2017,3250,994.0
2017,3251,16.0
2017,3254,23.0
2017,3260,264.0
2017,3264,156.0
2017,3265,57.0
2017,3266,91.0
2017,3267,11.0
2017,3268,62.0
2017,3269,24.0
2017,3270,22.0
2017,3271,9.0
2017,3272,76.0
2017,3273,4.0
2017,3274,6.0
2017,3275,7.0
2017,3277,37.0
2017,3278,13.0
2017,3279,7.0
2017,3280,2633.0
2017,3281,20.0
2017,3282,66.0
2017,3283,51.0
2017,3284,96.0
2017,3285,29.0
2017,3286,9.0
2017,3287,10.0
2017,3289,12.0
2017,3292,9.0
2017,3293,9.0
2017,3294,16.0
2017,3300,845.0
2017,3301,29.0
2017,3302,18.0
2017,3303,11.0
2017,3304,111.0
2017,3305,965.0
2017,3309,2.0
2017,3310,13.0
2017,3311,88.0
2017,3312,28.0
2017,3314,4.0
2017,3315,53.0
2017,3317,9.0
2017,3318,21.0
2017,3319,8.0
2017,3321,14.0
2017,3322,12.0
2017,3323,13.0
2017,3324,23.0
2017,3325,19.0
2017,3328,18.0
2017,3329,11.0
2017,3330,11.0
2017,3331,116.0
2017,3332,18.0
2017,3333,30.0
2017,3334,19.0
2017,3335,690.0
2017,3336,21.0
2017,3337,3414.0
2017,3338,1596.0
2017,3340,1244.0
2017,3341,56.0
2017,3342,258.0
2017,3345,45.0
2017,3350,5631.0
2017,3351,235.0
2017,3352,490.0
2017,3354,28.0
2017,3355,1510.0
2017,3356,1380.0
2017,3357,95.0
2017,3358,35.0
2017,3360,22.0
2017,3361,26.0
2017,3363,199.0
2017,3364,41.0
2017,3370,71.0
2017,3371,38.0
2017,3373,137.0
2017,3375,16.0
2017,3377,879.0
2017,3378,5.0
2017,3379,26.0
2017,3380,480.0
2017,3381,88.0
2017,3384,6.0
2017,3385,17.0
2017,3387,4.0
2017,3388,23.0
2017,3390,50.0
2017,3391,10.0
2017,3392,7.0
2017,3393,193.0
2017,3395,25.0
2017,3396,22.0
2017,3399,11.0
2017,3400,1445.0
2017,3401,99.0
2017,3407,6.0
2017,3409,23.0
2017,3412,5.0
2017,3413,2.0
2017,3414,110.0
2017,3415,11.0
2017,3418,119.0
2017,3419,53.0
2017,3420,4.0
2017,3423,44.0
2017,3424,15.0
2017,3427,223.0
2017,3428,83.0
2017,3429,2158.0
2017,3430,33.0
2017,3431,77.0
2017,3432,18.0
2017,3433,9.0
2017,3434,145.0
2017,3435,89.0
2017,3437,362.0
2017,3438,63.0
2017,3440,99.0
2017,3441,18.0
2017,3442,248.0
2017,3444,413.0
2017,3446,47.0
2017,3447,8.0
2017,3448,42.0
2017,3450,451.0
2017,3451,119.0
2017,3453,57.0
2017,3458,83.0
2017,3460,184.0
2017,3461,130.0
2017,3462,24.0
2017,3463,52.0
2017,3464,47.0
2017,3465,712.0
2017,3467,74.0
2017,3468,10.0
2017,3469,11.0
2017,3472,73.0
2017,3475,14.0
2017,3477,5.0
2017,3478,217.0
2017,3480,53.0
2017,3482,22.0
2017,3483,14.0
2017,3485,5.0
2017,3487,4.0
2017,3488,5.0
2017,3490,71.0
2017,3491,6.0
2017,3494,27.0
2017,3496,261.0
2017,3498,215.0
2017,3500,3853.0
2017,3501,54.0
2017,3505,269.0
2017,3506,4.0
2017,3507,1.0
2017,3509,12.0
2017,3512,40.0
2017,3515,48.0
2017,3516,28.0
2017,3517,81.0
2017,3518,60.0
2017,3520,13.0
2017,3521,16.0
2017,3522,16.0
2017,3523,146.0
2017,3525,25.0
2017,3527,25.0
2017,3529,2.0
2017,3530,6.0
2017,3531,3.0
2017,3533,20.0
2017,3537,15.0
2017,3539,2.0
2017,3540,5.0
2017,3542,5.0
2017,3544,9.0
2017,3546,28.0
2017,3549,314.0
2017,3550,4168.0
2017,3551,728.0
2017,3555,1209.0
2017,3556,807.0
2017,3557,37.0
2017,3558,97.0
2017,3559,14.0
2017,3561,227.0
2017,3562,10.0
2017,3563,17.0
2017,3564,1423.0
2017,3565,1.0
2017,3566,10.0
2017,3567,20.0
2017,3568,90.0
2017,3570,17.0
2017,3571,13.0
2017,3572,3.0
2017,3573,13.0
2017,3575,28.0
2017,3576,2.0
2017,3579,297.0
2017,3580,14.0
2017,3581,15.0
2017,3583,13.0
2017,3584,27.0
2017,3585,1287.0
2017,3586,4.0
2017,3588,6.0
2017,3589,12.0
2017,3590,2.0
2017,3591,3.0
2017,3594,16.0
2017,3595,30.0
2017,3596,6.0
2017,3597,12.0
2017,3599,4.0
2017,3607,4.0
2017,3608,142.0
2017,3610,68.0
2017,3612,70.0
2017,3614,19.0
2017,3616,231.0
2017,3617,13.0
2017,3618,30.0
2017,3620,506.0
2017,3621,106.0
2017,3622,21.0
2017,3623,44.0
2017,3624,31.0
2017,3629,889.0
2017,3630,4121.0
2017,3631,452.0
2017,3633,28.0
2017,3634,64.0
2017,3635,34.0
2017,3636,168.0
2017,3637,9.0
2017,3638,90.0
2017,3639,38.0
2017,3640,26.0
2017,3641,57.0
2017,3644,543.0
2017,3646,17.0
2017,3649,11.0
2017,3658,351.0
2017,3659,88.0
2017,3660,1169.0
2017,3662,5.0
2017,3663,12.0
2017,3664,34.0
2017,3665,20.0
2017,3666,182.0
2017,3669,45.0
2017,3670,25.0
2017,3672,867.0
2017,3673,58.0
2017,3675,57.0
2017,3677,1573.0
2017,3678,98.0
2017,3682,29.0
2017,3683,41.0
2017,3685,97.0
2017,3687,34.0
2017,3688,58.0
2017,3690,2288.0
2017,3691,175.0
2017,3695,9.0
2017,3697,1.0
2017,3698,4.0
2017,3699,52.0
2017,3700,45.0
2017,3701,27.0
2017,3704,2.0
2017,3705,5.0
2017,3707,52.0
2017,3708,3.0
2017,3709,5.0
2017,3711,18.0
2017,3712,28.0
2017,3713,86.0
2017,3714,130.0
2017,3715,13.0
2017,3717,111.0
2017,3718,8.0
2017,3719,10.0
2017,3720,25.0
2017,3722,349.0
2017,3723,158.0
2017,3724,3.0
2017,3725,19.0
2017,3726,5.0
2017,3727,9.0
2017,3728,34.0
2017,3730,424.0
2017,3732,5.0
2017,3733,10.0
2017,3735,6.0
2017,3737,160.0
2017,3738,4.0
2017,3739,4.0
2017,3740,22.0
2017,3741,91.0
2017,3744,1.0
2017,3746,13.0
2017,3747,119.0
2017,3749,19.0
2017,3750,439.0
2017,3751,21.0
2017,3752,1073.0
2017,3753,129.0
2017,3754,1751.0
2017,3755,18.0
2017,3756,771.0
2017,3757,414.0
2017,3758,88.0
2017,3759,20.0
2017,3760,5.0
2017,3761,17.0
2017,3762,1.0
2017,3763,46.0
2017,3764,459.0
2017,3765,188.0
2017,3766,32.0
2017,3767,25.0
2017,3770,110.0
2017,3775,166.0
2017,3777,396.0
2017,3778,19.0
2017,3779,29.0
2017,3781,109.0
2017,3782,207.0
2017,3783,147.0
2017,3785,5.0
2017,3786,27.0
2017,3787,30.0
2017,3788,50.0
2017,3789,12.0
2017,3791,30.0
2017,3792,20.0
2017,3793,81.0
2017,3795,49.0
2017,3796,292.0
2017,3797,125.0
2017,3799,233.0
2017,3802,952.0
2017,3803,849.0
2017,3804,227.0
2017,3805,3287.0
2017,3806,1711.0
2017,3807,306.0
2017,3808,52.0
2017,3809,473.0
2017,3810,2403.0
2017,3812,73.0
2017,3813,46.0
2017,3814,84.0
2017,3815,113.0
2017,3816,181.0
2017,3818,813.0
2017,3820,1113.0
2017,3821,109.0
2017,3822,29.0
2017,3823,124.0
2017,3824,233.0
2017,3825,2426.0
2017,3831,43.0
2017,3833,27.0
2017,3835,12.0
2017,3840,3307.0
2017,3842,412.0
2017,3844,3122.0
2017,3847,111.0
2017,3850,1495.0
2017,3851,239.0
2017,3852,1.0
2017,3854,35.0
2017,3856,33.0
2017,3857,9.0
2017,3858,172.0
2017,3859,25.0
2017,3860,282.0
2017,3862,119.0
2017,3864,13.0
2017,3865,11.0
2017,3869,32.0
2017,3870,39.0
2017,3871,108.0
2017,3873,13.0
2017,3874,32.0
2017,3875,1573.0
2017,3878,34.0
2017,3880,136.0
2017,3882,16.0
2017,3885,58.0
2017,3886,28.0
2017,3887,58.0
2017,3888,235.0
2017,3889,14.0
2017,3890,40.0
2017,3891,11.0
2017,3892,46.0
2017,3895,1.0
2017,3896,2.0
2017,3898,33.0
2017,3900,3.0
2017,3902,18.0
2017,3903,22.0
2017,3904,28.0
2017,3909,605.0
2017,3910,750.0
2017,3911,164.0
2017,3912,471.0
2017,3913,123.0
2017,3915,1180.0
2017,3916,22.0
2017,3918,123.0
2017,3919,174.0
2017,3920,1.0
2017,3921,7.0
2017,3922,437.0
2017,3923,12.0
2017,3925,166.0
2017,3926,101.0
2017,3927,49.0
2017,3928,6.0
2017,3929,40.0
2017,3930,394.0
2017,3931,1772.0
2017,3933,79.0
2017,3934,349.0
2017,3936,589.0
2017,3937,40.0
2017,3938,100.0
2017,3939,1252.0
2017,3940,339.0
2017,3941,888.0
2017,3942,112.0
2017,3943,168.0
2017,3944,82.0
2017,3945,20.0
2017,3946,7.0
2017,3950,267.0
2017,3951,19.0
2017,3953,289.0
2017,3954,5.0
2017,3956,86.0
2017,3957,7.0
2017,3958,9.0
2017,3959,35.0
2017,3960,74.0
2017,3962,22.0
2017,3964,3.0
2017,3965,9.0
2017,3966,7.0
2017,3967,2.0
2017,3971,183.0
2017,3975,588.0
2017,3976,1203.0
2017,3977,4708.0
2017,3978,673.0
2017,3979,7.0
2017,3980,120.0
2017,3981,205.0
2017,3984,344.0
2017,3987,28.0
2017,3988,26.0
2017,3990,3.0
2017,3991,19.0
2017,3992,37.0
2017,3995,852.0
2017,3996,189.0
2018,3000,8184.0
2018,3002,690.0
2018,3003,774.0
2018,3006,2643.0
2018,3008,2128.0
2018,3011,2455.0
2018,3012,1691.0
2018,3013,701.0
2018,3015,828.0
2018,3016,903.0
2018,3018,650.0
2018,3019,1060.0
2018,3020,4704.0
2018,3021,4042.0
2018,3022,371.0
2018,3023,2820.0
2018,3024,1050.0
2018,3025,845.0
2018,3026,494.0
2018,3027,326.0
2018,3028,1462.0
2018,3029,4427.0
2018,3030,5420.0
2018,3031,1732.0
2018,3032,2460.0
2018,3033,523.0
2018,3034,313.0
2018,3036,292.0
2018,3037,1480.0
2018,3038,1802.0
2018,3039,1103.0
2018,3040,1228.0
2018,3041,593.0
2018,3042,1299.0
2018,3043,1431.0
2018,3044,1223.0
2018,3045,626.0
2018,3046,2320.0
2018,3047,3573.0
2018,3048,1281.0
2018,3049,395.0
2018,3051,1194.0
2018,3052,797.0
2018,3053,1625.0
2018,3054,559.0
2018,3055,695.0
2018,3056,2541.0
2018,3057,827.0
2018,3058,3063.0
2018,3059,502.0
2018,3060,956.0
2018,3061,1111.0
2018,3062,185.0
2018,3063,18.0
2018,3064,4392.0
2018,3065,2137.0
2018,3066,2052.0
2018,3067,1154.0
2018,3068,1544.0
2018,3070,1659.0
2018,3071,1295.0
2018,3072,4124.0
2018,3073,3318.0
2018,3074,1989.0
2018,3075,1046.0
2018,3076,2644.0
2018,3078,659.0
2018,3079,928.0
2018,3081,1382.0
2018,3082,1512.0
2018,3083,2203.0
2018,3084,2059.0
2018,3085,474.0
2018,3087,522.0
2018,3088,1131.0
2018,3089,423.0
2018,3090,63.0
2018,3091,28.0
2018,3093,109.0
2018,3094,181.0
2018,3095,784.0
2018,3096,33.0
2018,3097,22.0
2018,3099,135.0
2018,3101,1029.0
2018,3102,187.0
2018,3103,444.0
2018,3104,479.0
2018,3105,356.0
2018,3106,359.0
2018,3107,356.0
2018,3108,1085.0
2018,3109,685.0
2018,3111,257.0
2018,3113,164.0
2018,3114,49.0
2018,3115,59.0
2018,3116,420.0
2018,3121,3782.0
2018,3122,1070.0
2018,3123,428.0
2018,3124,836.0
2018,3125,701.0
2018,3126,175.0
2018,3127,447.0
2018,3128,1492.0
2018,3129,442.0
2018,3130,986.0
2018,3131,927.0
2018,3132,599.0
2018,3133,602.0
2018,3134,2978.0
2018,3135,718.0
2018,3136,1580.0
2018,3137,536.0
2018,3138,762.0
2018,3139,324.0
2018,3140,1116.0
2018,3141,2058.0
2018,3142,660.0
2018,3143,480.0
2018,3144,694.0
2018,3145,1670.0
2018,3146,665.0
2018,3147,756.0
2018,3148,787.0
2018,3149,1133.0
2018,3150,1883.0
2018,3151,414.0
2018,3152,1662.0
2018,3153,1420.0
2018,3154,150.0
2018,3155,1645.0
2018,3156,1721.0
2018,3158,230.0
2018,3159,58.0
2018,3160,362.0
2018,3161,547.0
2018,3162,663.0
2018,3163,1044.0
2018,3165,831.0
2018,3166,1465.0
2018,3167,342.0
2018,3168,1477.0
2018,3169,815.0
2018,3170,1045.0
2018,3171,1957.0
2018,3172,781.0
2018,3173,1235.0
2018,3174,2455.0
2018,3175,7910.0
2018,3177,1158.0
2018,3178,1298.0
2018,3179,445.0
2018,3180,344.0
2018,3181,2837.0
2018,3182,3616.0
2018,3183,922.0
2018,3184,733.0
2018,3185,635.0
2018,3186,930.0
2018,3187,384.0
2018,3188,863.0
2018,3189,1033.0
2018,3190,764.0
2018,3191,473.0
2018,3192,1632.0
2018,3193,437.0
2018,3194,772.0
2018,3195,1684.0
2018,3196,1104.0
2018,3197,726.0
2018,3198,1575.0
2018,3199,6373.0
2018,3200,665.0
2018,3201,1379.0
2018,3202,136.0
2018,3204,1003.0
2018,3205,1906.0
2018,3206,829.0
2018,3207,1867.0
2018,3211,238.0
2018,3212,877.0
2018,3213,126.0
2018,3214,3171.0
2018,3215,1469.0
2018,3216,2320.0
2018,3217,341.0
2018,3218,777.0
2018,3219,1811.0
2018,3220,3224.0
2018,3221,373.0
2018,3222,354.0
2018,3223,343.0
2018,3224,326.0
2018,3225,121.0
2018,3226,331.0
2018,3227,143.0
2018,3228,436.0
2018,3230,83.0
2018,3231,27.0
2018,3232,110.0
2018,3233,130.0
2018,3234,17.0
2018,3235,15.0
2018,3236,8.0
2018,3237,6.0
2018,3238,9.0
2018,3239,11.0
2018,3240,30.0
2018,3241,121.0
2018,3242,20.0
2018,3243,16.0
2018,3249,130.0
2018,3250,879.0
2018,3251,18.0
2018,3254,9.0
2018,3260,152.0
2018,3264,170.0
2018,3265,86.0
2018,3266,61.0
2018,3267,5.0
2018,3268,55.0
2018,3269,32.0
2018,3270,6.0
2018,3271,7.0
2018,3272,44.0
2018,3273,9.0
2018,3274,8.0
2018,3275,5.0
2018,3276,8.0
2018,3277,37.0
2018,3278,8.0
2018,3279,9.0
2018,3280,2871.0
2018,3281,25.0
2018,3282,59.0
2018,3283,40.0
2018,3284,103.0
2018,3285,21.0
2018,3286,14.0
2018,3287,3.0
2018,3289,27.0
2018,3292,9.0
2018,3293,5.0
2018,3294,28.0
2018,3300,972.0
2018,3301,11.0
2018,3302,13.0
2018,3303,3.0
2018,3304,99.0
2018,3305,817.0
2018,3309,3.0
2018,3310,13.0
2018,3311,69.0
2018,3312,14.0
2018,3314,16.0
2018,3315,47.0
2018,3317,2.0
2018,3318,21.0
2018,3319,19.0
2018,3321,21.0
2018,3322,20.0
2018,3323,9.0
2018,3324,10.0
2018,3325,7.0
2018,3328,18.0
2018,3329,6.0
2018,3330,21.0
2018,3331,140.0
2018,3332,9.0
2018,3333,38.0
2018,3334,17.0
2018,3335,623.0
2018,3336,140.0
2018,3337,3412.0
2018,3338,1625.0
2018,3340,1305.0
2018,3341,58.0
2018,3342,222.0
2018,3345,32.0
2018,3350,4975.0
2018,3351,224.0
2018,3352,538.0
2018,3354,3.0
2018,3355,1246.0
2018,3356,1347.0
2018,3357,136.0
2018,3358,28.0
2018,3360,18.0
2018,3361,22.0
2018,3363,183.0
2018,3364,54.0
2018,3370,65.0
2018,3371,55.0
2018,3373,107.0
2018,3375,16.0
2018,3377,888.0
2018,3378,3.0
2018,3379,22.0
2018,3380,446.0
2018,3381,75.0
2018,3384,10.0
2018,3385,18.0
2018,3387,1.0
2018,3388,20.0
2018,3390,41.0
2018,3391,12.0
2018,3392,25.0
2018,3393,170.0
2018,3395,23.0
2018,3396,23.0
2018,3399,1.0
2018,3400,1449.0
2018,3401,105.0
2018,3407,7.0
2018,3409,20.0
2018,3412,5.0
2018,3413,3.0
2018,3414,107.0
2018,3415,7.0
2018,3418,115.0
2018,3419,54.0
2018,3420,4.0
2018,3423,28.0
2018,3424,19.0
2018,3427,224.0
2018,3428,75.0
2018,3429,2142.0
2018,3430,21.0
2018,3431,83.0
2018,3432,1.0
2018,3433,3.0
2018,3434,171.0
2018,3435,144.0
2018,3437,339.0
2018,3438,62.0
2018,3440,84.0
2018,3441,36.0
2018,3442,270.0
2018,3444,439.0
2018,3446,43.0
2018,3447,12.0
2018,3448,28.0
2018,3450,427.0
2018,3451,107.0
2018,3453,37.0
2018,3458,76.0
2018,3460,183.0
2018,3461,94.0
2018,3462,30.0
2018,3463,41.0
2018,3464,42.0
2018,3465,831.0
2018,3467,86.0
2018,3468,13.0
2018,3469,7.0
2018,3472,54.0
2018,3475,20.0
2018,3477,4.0
2018,3478,187.0
2018,3480,34.0
2018,3482,6.0
2018,3483,29.0
2018,3485,7.0
2018,3487,5.0
2018,3488,1.0
2018,3489,3.0
2018,3490,91.0
2018,3491,6.0
2018,3494,40.0
2018,3496,274.0
2018,3498,228.0
2018,3500,4588.0
2018,3501,78.0
2018,3505,246.0
2018,3506,3.0
2018,3507,4.0
2018,3509,5.0
2018,3512,12.0
2018,3515,34.0
2018,3516,36.0
2018,3517,87.0
2018,3518,97.0
2018,3520,25.0
2018,3521,23.0
2018,3522,11.0
2018,3523,155.0
2018,3525,59.0
2018,3527,32.0
2018,3531,1.0
2018,3533,20.0
2018,3537,27.0
2018,3540,11.0
2018,3542,2.0
2018,3544,15.0
2018,3546,16.0
2018,3549,283.0
2018,3550,4417.0
2018,3551,770.0
2018,3555,1369.0
2018,3556,910.0
2018,3557,48.0
2018,3558,53.0
2018,3559,26.0
2018,3561,251.0
2018,3562,15.0
2018,3563,18.0
2018,3564,1642.0
2018,3565,2.0
2018,3566,19.0
2018,3567,11.0
2018,3568,98.0
2018,3570,36.0
2018,3571,12.0
2018,3572,9.0
2018,3573,15.0
2018,3575,43.0
2018,3576,2.0
2018,3579,363.0
2018,3580,25.0
2018,3581,13.0
2018,3583,5.0
2018,3584,28.0
2018,3585,1300.0
2018,3586,17.0
2018,3588,12.0
2018,3589,14.0
2018,3590,12.0
2018,3591,5.0
2018,3594,13.0
2018,3595,41.0
2018,3596,3.0
2018,3597,13.0
2018,3599,5.0
2018,3607,5.0
2018,3608,154.0
2018,3610,84.0
2018,3612,110.0
2018,3614,10.0
2018,3616,259.0
2018,3617,23.0
2018,3618,15.0
2018,3620,532.0
2018,3621,119.0
2018,3622,20.0
2018,3623,48.0
2018,3624,25.0
2018,3629,945.0
2018,3630,4310.0
2018,3631,467.0
2018,3633,24.0
2018,3634,44.0
2018,3635,36.0
2018,3636,262.0
2018,3637,16.0
2018,3638,109.0
2018,3639,40.0
2018,3640,24.0
2018,3641,72.0
2018,3644,591.0
2018,3646,15.0
2018,3647,4.0
2018,3649,19.0
2018,3658,365.0
2018,3659,73.0
2018,3660,969.0
2018,3662,10.0
2018,3663,10.0
2018,3664,33.0
2018,3665,14.0
2018,3666,191.0
2018,3669,28.0
2018,3670,20.0
2018,3672,789.0
2018,3673,45.0
2018,3675,76.0
2018,3677,1473.0
2018,3678,121.0
2018,3682,25.0
2018,3683,40.0
2018,3685,82.0
2018,3687,20.0
2018,3688,55.0
2018,3690,2259.0
2018,3691,178.0
2018,3695,12.0
2018,3697,7.0
2018,3698,4.0
2018,3699,50.0
2018,3700,44.0
2018,3701,36.0
2018,3704,7.0
2018,3705,9.0
2018,3707,51.0
2018,3708,2.0
2018,3709,14.0
2018,3711,30.0
2018,3712,31.0
2018,3713,49.0
2018,3714,148.0
2018,3715,14.0
2018,3717,135.0
2018,3718,4.0
2018,3719,7.0
2018,3720,17.0
2018,3722,210.0
2018,3723,127.0
2018,3724,1.0
2018,3725,17.0
2018,3726,5.0
2018,3727,11.0
2018,3728,31.0
2018,3730,350.0
2018,3732,12.0
2018,3733,10.0
2018,3735,11.0
2018,3737,186.0
2018,3738,4.0
2018,3739,3.0
2018,3740,30.0
2018,3741,124.0
2018,3744,11.0
2018,3746,24.0
2018,3747,96.0
2018,3749,24.0
2018,3750,552.0
2018,3751,16.0
2018,3752,1006.0
2018,3753,130.0
2018,3754,1549.0
2018,3755,31.0
2018,3756,798.0
2018,3757,413.0
2018,3758,113.0
2018,3759,21.0
2018,3760,4.0
2018,3761,23.0
2018,3762,8.0
2018,3763,66.0
2018,3764,563.0
2018,3765,178.0
2018,3766,42.0
2018,3767,27.0
2018,3770,118.0
2018,3775,128.0
2018,3777,332.0
2018,3778,17.0
2018,3779,37.0
2018,3781,96.0
2018,3782,184.0
2018,3783,87.0
2018,3785,6.0
2018,3786,33.0
2018,3787,21.0
2018,3788,54.0
2018,3789,8.0
2018,3791,25.0
2018,3792,11.0
2018,3793,81.0
2018,3795,66.0
2018,3796,309.0
2018,3797,102.0
2018,3799,278.0
2018,3802,958.0
2018,3803,797.0
2018,3804,227.0
2018,3805,3229.0
2018,3806,1937.0
2018,3807,284.0
2018,3808,51.0
2018,3809,648.0
2018,3810,2501.0
2018,3812,120.0
2018,3813,46.0
2018,3814,75.0
2018,3815,117.0
2018,3816,248.0
2018,3818,873.0
2018,3820,1226.0
2018,3821,125.0
2018,3822,52.0
2018,3823,134.0
2018,3824,312.0
2018,3825,2724.0
2018,3831,50.0
2018,3833,41.0
2018,3835,15.0
2018,3840,3529.0
2018,3842,483.0
2018,3844,3192.0
2018,3847,116.0
2018,3850,1593.0
2018,3851,246.0
2018,3854,36.0
2018,3856,23.0
2018,3857,8.0
2018,3858,159.0
2018,3859,29.0
2018,3860,263.0
2018,3862,112.0
2018,3864,7.0
2018,3865,20.0
2018,3869,31.0
2018,3870,39.0
2018,3871,108.0
2018,3873,25.0
2018,3874,14.0
2018,3875,1687.0
2018,3878,36.0
2018,3880,119.0
2018,3882,21.0
2018,3885,51.0
2018,3886,25.0
2018,3887,46.0
2018,3888,231.0
2018,3889,25.0
2018,3890,26.0
2018,3891,8.0
2018,3892,45.0
2018,3893,1.0
2018,3895,2.0
2018,3896,7.0
2018,3898,50.0
2018,3900,8.0
2018,3902,18.0
2018,3903,29.0
2018,3904,41.0
2018,3909,705.0
2018,3910,910.0
2018,3911,243.0
2018,3912,596.0
2018,3913,112.0
2018,3915,1078.0
2018,3916,21.0
2018,3918,119.0
2018,3919,130.0
2018,3920,4.0
2018,3921,7.0
2018,3922,405.0
2018,3923,18.0
2018,3925,131.0
2018,3926,63.0
2018,3927,43.0
2018,3928,8.0
2018,3929,46.0
2018,3930,415.0
2018,3931,1587.0
2018,3933,80.0
2018,3934,365.0
2018,3936,641.0
2018,3937,37.0
2018,3938,95.0
2018,3939,1396.0
2018,3940,253.0
2018,3941,724.0
2018,3942,107.0
2018,3943,115.0
2018,3944,32.0
2018,3945,18.0
2018,3946,6.0
2018,3950,281.0
2018,3951,13.0
2018,3953,274.0
2018,3954,10.0
2018,3956,77.0
2018,3957,9.0
2018,3958,5.0
2018,3959,23.0
2018,3960,90.0
2018,3962,32.0
2018,3964,3.0
2018,3965,16.0
2018,3966,18.0
2018,3967,9.0
2018,3971,220.0
2018,3975,567.0
2018,3976,1159.0
2018,3977,5228.0
2018,3978,886.0
2018,3979,7.0
2018,3980,158.0
2018,3981,197.0
2018,3984,278.0
2018,3987,31.0
2018,3988,27.0
2018,3990,1.0
2018,3991,35.0
2018,3992,32.0
2018,3995,705.0
2018,3996,159.0
